1d,7d
37517.0879,36114.8084
38795.7936,36926.0979
37877.3734,36809.8682
39373.1653,37977.2784
39624.0656,39046.6063
38844.5074,39332.7636
39272.9605,39547.0011
39498.1043,39938.7717
39543.5308,39581.809
37355.1474,39258.9355
36422.7673,38566.5418
37308.9329,39253.1116
37307.0547,40644.043
36704.4843,39371.2538
34873.1163,35974.932
33959.676,35498.3747
33212.6565,34772.2459
30702.926,32073.9471
30372.2603,32359.4438
30366.7115,32209.5129
30543.0042,32116.6161
30770.74,32501.2494
31369.0916,33215.2746
33053.5436,36047.1174
34985.6493,39684.998
36390.8594,44799.3369
36538.6718,45426.6614
37138.3143,45729.6929
37456.0378,45790.7915
38035.4731,45026.0905
38060.4264,44234.3652
39108.7712,44925.5219
38304.3484,44150.776
37797.9796,42084.0898
36779.8447,41586.0702
37449.618,41286.6172
39438.037,40978.1964
38458.2066,38024.5372
35248.1654,36389.0789
34840.6098,34916.1797
34410.2861,34497.2287
31054.2511,31705.1552
31310.699,31487.3111
31004.9107,31464.2668
31127.1852,31701.2438
31613.3305,31936.6917
31980.0812,32436.7642
34710.6767,34799.5065
37661.1993,37887.3638
41697.6084,42387.2265
41904.1564,43754.6056
42905.8423,43862.6599
42230.6831,44574.4882
41231.3514,43851.7951
41347.0411,42231.5325
41460.2558,43560.5416
41565.3197,43503.0516
40286.5539,41769.2335
39710.5854,41541.267
39258.4802,41033.1866
37655.2526,39341.538
35823.6481,37819.6798
34640.7126,35007.5171
33955.9622,34244.3651
33405.5608,33762.0479
30611.0148,30839.6525
30693.4466,30981.2035
30895.3991,31338.1115
30876.0034,31351.288
31090.4234,31856.3111
31564.4299,32475.76
33505.5663,34511.8584
36036.779,37620.0739
40806.0172,42847.5938
41499.695,43572.9965
41611.9359,44300.2247
41156.4296,44462.615
39846.7587,43098.7488
39571.5432,43389.9333
40386.5629,44155.2451
40507.8258,43602.135
39029.3807,43453.4987
38860.7438,41946.4468
39687.7175,41274.2675
38549.2523,40546.4579
35919.9242,38977.2057
34714.374,35652.9946
33863.2342,34897.3711
33163.9529,34023.8989
31021.6802,30533.6351
31209.1023,30740.2881
30334.7708,31028.5844
30558.3055,31134.7942
30789.1289,31181.182
31420.6076,32143.0361
33393.732,34592.2844
35717.2382,37734.599
37065.9938,42179.5177
37832.7062,43088.5184
39724.688,43511.2188
40199.5558,43838.3869
38954.0518,43382.1867
38815.4542,43756.0058
38995.405,42861.06
38651.6473,42999.1215
35859.6894,41608.3782
36072.691,40574.8405
35759.8371,40194.1416
35738.5065,39891.7761
35017.6343,37680.387
33818.2427,34786.9713
32696.168,34361.8256
33176.1661,33713.123
31042.8114,31431.3432
30916.3361,31525.9912
30610.9115,31494.1898
30972.3682,31576.0885
31336.3088,31740.078
31878.3001,32665.0073
33709.4029,35156.2404
36041.6476,37885.469
39272.03,41867.264
39748.1694,43288.5418
39843.192,43811.834
40540.8066,43773.6296
39028.7616,42512.1831
38824.6916,42795.4845
38704.0211,42533.6143
38635.5449,42950.5626
37807.7044,42116.7602
37878.1434,41323.1562
37771.3568,40924.7646
36501.1095,40595.9655
35063.9018,38133.4172
33596.4646,35944.8548
33330.3517,34569.1494
33139.1102,35033.5193
30896.7216,31280.47
30881.2594,31219.1175
31180.6255,30971.8817
31706.933,31087.6256
31913.9196,31246.5255
32520.1488,32058.7033
34204.6605,34646.6008
36633.6199,37517.0879
39897.5346,38795.7936
41724.3533,37877.3734
42079.8757,39373.1653
41132.5306,39624.0656
40476.8365,38844.5074
40581.6539,39272.9605
41331.1425,39498.1043
41433.668,39543.5308
40417.4231,37355.1474
39974.9269,36422.7673
39287.9247,37308.9329
38202.4861,37307.0547
36076.7904,36704.4843
34887.7631,34873.1163
34427.022,33959.676
33509.6184,33212.6565
30307.7117,30702.926
30478.5262,30372.2603
30490.0863,30366.7115
30956.1167,30543.0042
31000.661,30770.74
31867.1839,31369.0916
33677.1707,33053.5436
35831.5857,34985.6493
36482.0045,36390.8594
36791.6999,36538.6718
38488.795,37138.3143
39098.863,37456.0378
38852.0141,38035.4731
38540.6463,38060.4264
38380.6475,39108.7712
36783.3523,38304.3484
36142.1147,37797.9796
34975.663,36779.8447
34683.8488,37449.618
34921.9584,39438.037
34216.8593,38458.2066
32224.3965,35248.1654
32171.2268,34840.6098
31887.6065,34410.2861
30747.7118,31054.2511
30402.7637,31310.699
30287.0074,31004.9107
30663.7413,31127.1852
30959.0083,31613.3305
31595.8762,31980.0812
33397.5076,34710.6767
35103.6659,37661.1993
34695.5617,41697.6084
35905.5163,41904.1564
37812.2519,42905.8423
37931.0208,42230.6831
37460.1971,41231.3514
37322.3212,41347.0411
38180.839,41460.2558
38632.7135,41565.3197
38813.1824,40286.5539
38032.9839,39710.5854
38178.3207,39258.4802
38981.6865,37655.2526
36970.9967,35823.6481
35345.0001,34640.7126
34978.0174,33955.9622
34295.6559,33405.5608
30965.4652,30611.0148
31144.0915,30693.4466
31108.1478,30895.3991
31234.8866,30876.0034
31300.7377,31090.4234
32202.4454,31564.4299
34276.6136,33505.5663
37324.937,36036.779
40918.095,40806.0172
41638.5139,41499.695
41972.3847,41611.9359
42820.6238,41156.4296
41685.7615,39846.7587
41646.2005,39571.5432
41588.0418,40386.5629
41469.5674,40507.8258
39902.9533,39029.3807
38280.3289,38860.7438
37644.8419,39687.7175
36798.4398,38549.2523
35400.8088,35919.9242
33818.0739,34714.374
32945.0014,33863.2342
33051.1586,33163.9529
30662.5726,31021.6802
30988.1795,31209.1023
31947.6211,30334.7708
33003.0067,30558.3055
33197.9985,30789.1289
33593.5071,31420.6076
35617.6969,33393.732
38347.0006,35717.2382
41664.4839,37065.9938
42403.1872,37832.7062
42574.0955,39724.688
42707.9734,40199.5558
41517.2079,38954.0518
41374.3712,38815.4542
41509.0752,38995.405
41554.3707,38651.6473
39951.1534,35859.6894
39222.8218,36072.691
38117.3405,35759.8371
36957.1759,35738.5065
35747.5961,35017.6343
34500.0569,33818.2427
34197.8655,32696.168
33115.3912,33176.1661
30874.4289,31042.8114
31469.6765,30916.3361
31564.0101,30610.9115
31535.7615,30972.3682
31760.0809,31336.3088
32451.7905,31878.3001
34301.7042,33709.4029
37216.1259,36041.6476
41570.1174,39272.03
41520.7114,39748.1694
41833.2332,39843.192
41415.0142,40540.8066
39840.0253,39028.7616
39899.8369,38824.6916
39580.0991,38704.0211
40131.3677,38635.5449
40329.1596,37807.7044
39264.1404,37878.1434
38438.1859,37771.3568
37178.0985,36501.1095
35241.8457,35063.9018
33637.6583,33596.4646
33561.4802,33330.3517
33218.3446,33139.1102
30946.5222,30896.7216
30843.6765,30881.2594
31036.6996,31180.6255
31288.0074,31706.933
31464.4056,31913.9196
31839.7333,32520.1488
34423.8779,34204.6605
37192.2283,36633.6199
41360.125,39897.5346
42345.0679,41724.3533
42829.047,42079.8757
42432.3843,41132.5306
41305.0971,40476.8365
41274.3704,40581.6539
41776.953,41331.1425
41231.752,41433.668
40144.5493,40417.4231
40584.7359,39974.9269
39755.9972,39287.9247
38389.082,38202.4861
36198.8314,36076.7904
34992.8883,34887.7631
34845.9557,34427.022
33939.6397,33509.6184
31217.7616,30307.7117
31368.714,30478.5262
31170.5288,30490.0863
31630.1917,30956.1167
31814.4636,31000.661
32057.727,31867.1839
33502.4232,33677.1707
34690.436,35831.5857
37269.5414,36482.0045
37733.6953,36791.6999
37989.6651,38488.795
38164.7292,39098.863
37545.5834,38852.0141
37531.9659,38540.6463
37674.7803,38380.6475
38031.1788,36783.3523
37469.4458,36142.1147
36660.0223,34975.663
37124.4505,34683.8488
35486.6199,34921.9584
34636.2018,34216.8593
33184.2283,32224.3965
32745.1186,32171.2268
32458.9939,31887.6065
30449.9528,30747.7118
32403.1351,30402.7637
31901.623,30287.0074
31868.8022,30663.7413
32112.7606,30959.0083
32927.3182,31595.8762
35406.9391,33397.5076
37878.2291,35103.6659
38093.7617,34695.5617
37686.4926,35905.5163
38174.546,37812.2519
37835.5155,37931.0208
36688.6161,37460.1971
35317.0675,37322.3212
34800.3729,38180.839
34614.6614,38632.7135
33240.4247,38813.1824
33354.2204,38032.9839
32414.9811,38178.3207
33307.6997,38981.6865
33279.4918,36970.9967
31390.736,35345.0001
30524.6673,34978.0174
30725.8289,34295.6559
27842.4051,30965.4652
27576.7559,31144.0915
27594.1292,31108.1478
27730.9449,31234.8866
28035.9032,31300.7377
28709.6981,32202.4454
30476.0663,34276.6136
32092.1106,37324.937
32449.0343,40918.095
33203.1734,41638.5139
33252.8487,41972.3847
33715.4467,42820.6238
33889.8102,41685.7615
34818.5566,41646.2005
34290.9477,41588.0418
34919.6416,41469.5674
34107.4578,39902.9533
33602.2703,38280.3289
34265.3291,37644.8419
35444.8291,36798.4398
34899.4215,35400.8088
32939.0778,33818.0739
32235.7441,32945.0014
32377.6382,33051.1586
28667.483,30662.5726
28643.3024,30988.1795
28886.8135,31947.6211
29042.1549,33003.0067
29421.548,33197.9985
29906.1449,33593.5071
32090.9364,35617.6969
34749.9241,38347.0006
38603.3913,41664.4839
39233.2812,42403.1872
39760.1077,42574.0955
39554.3239,42707.9734
38826.783,41517.2079
38766.3914,41374.3712
39069.8114,41509.0752
39220.7441,41554.3707
39163.6165,39951.1534
36779.1591,39222.8218
36548.9975,38117.3405
35226.6865,36957.1759
33426.9149,35747.5961
31901.2152,34500.0569
31507.5834,34197.8655
31271.4078,33115.3912
28776.3205,30874.4289
29065.2104,31469.6765
29095.4694,31564.0101
29440.9691,31535.7615
29461.7012,31760.0809
29993.5229,32451.7905
32601.4522,34301.7042
35540.203,37216.1259
39375.4375,41570.1174
40250.4626,41520.7114
40862.2388,41833.2332
39966.9842,41415.0142
38992.7417,39840.0253
39133.7984,39899.8369
39310.6003,39580.0991
38669.8909,40131.3677
37388.3087,40329.1596
37056.044,39264.1404
36133.813,38438.1859
34028.5057,37178.0985
32827.1273,35241.8457
31467.5318,33637.6583
31401.3219,33561.4802
30913.0894,33218.3446
28353.7463,30946.5222
28429.1038,30843.6765
28505.0445,31036.6996
28713.0742,31288.0074
28933.626,31464.4056
29592.7236,31839.7333
31900.6877,34423.8779
35203.0085,37192.2283
39315.1558,41360.125
39913.9581,42345.0679
40636.3672,42829.047
40163.0121,42432.3843
38433.4244,41305.0971
38620.0454,41274.3704
39196.6373,41776.953
37928.6816,41231.752
37650.1907,40144.5493
37309.5122,40584.7359
36187.5113,39755.9972
34724.6602,38389.082
33182.9068,36198.8314
31371.2053,34992.8883
31354.643,34845.9557
31040.165,33939.6397
28608.7225,31217.7616
30843.6765,31368.714
31036.6996,31170.5288
31288.0074,31630.1917
31464.4056,31814.4636
31839.7333,32057.727
34423.8779,33502.4232
37192.2283,34690.436
41360.125,37269.5414
42345.0679,37733.6953
42829.047,37989.6651
42432.3843,38164.7292
41305.0971,37545.5834
41274.3704,37531.9659
41776.953,37674.7803
41231.752,38031.1788
40144.5493,37469.4458
40584.7359,36660.0223
39755.9972,37124.4505
38389.082,35486.6199
36198.8314,34636.2018
34992.8883,33184.2283
34845.9557,32745.1186
33939.6397,32458.9939
31217.7616,30449.9528
29034.8385,32403.1351
29231.587,31901.623
29488.4465,31868.8022
29653.4833,32112.7606
30134.3889,32927.3182
32797.3784,35406.9391
35596.1453,37878.2291
39384.2135,38093.7617
40425.4736,37686.4926
40935.1274,38174.546
40269.9463,37835.5155
39804.9442,36688.6161
39745.6968,35317.0675
40164.3406,34800.3729
40022.07,34614.6614
39109.5025,33240.4247
38318.7069,33354.2204
38760.2391,32414.9811
37095.0436,33307.6997
34515.1794,33279.4918
32611.0775,31390.736
31919.9304,30524.6673
31731.4049,30725.8289
29210.1211,27842.4051
29202.2683,27576.7559
28861.8322,27594.1292
29592.0221,27730.9449
29964.8581,28035.9032
30577.5427,28709.6981
33047.8843,30476.0663
35811.6107,32092.1106
36543.6075,32449.0343
35962.8926,33203.1734
36840.5203,33252.8487
37157.3128,33715.4467
35859.7986,33889.8102
35855.1097,34818.5566
34909.111,34290.9477
34479.254,34919.6416
34345.086,34107.4578
34085.5274,33602.2703
35327.9648,34265.3291
35174.472,35444.8291
34557.8182,34899.4215
32779.5673,32939.0778
31946.5521,32235.7441
31439.0171,32377.6382
28694.9117,28667.483
27576.7559,28643.3024
27594.1292,28886.8135
27730.9449,29042.1549
28035.9032,29421.548
28709.6981,29906.1449
30476.0663,32090.9364
32092.1106,34749.9241
32449.0343,38603.3913
33203.1734,39233.2812
33252.8487,39760.1077
33715.4467,39554.3239
33889.8102,38826.783
34818.5566,38766.3914
34290.9477,39069.8114
34919.6416,39220.7441
34107.4578,39163.6165
33602.2703,36779.1591
34265.3291,36548.9975
35444.8291,35226.6865
34899.4215,33426.9149
32939.0778,31901.2152
32235.7441,31507.5834
32377.6382,31271.4078
28667.483,28776.3205
28643.3024,29065.2104
28886.8135,29095.4694
29042.1549,29440.9691
29421.548,29461.7012
29906.1449,29993.5229
32090.9364,32601.4522
34749.9241,35540.203
38603.3913,39375.4375
39233.2812,40250.4626
39760.1077,40862.2388
39554.3239,39966.9842
38826.783,38992.7417
38766.3914,39133.7984
39069.8114,39310.6003
39220.7441,38669.8909
39163.6165,37388.3087
36779.1591,37056.044
36548.9975,36133.813
35226.6865,34028.5057
33426.9149,32827.1273
31901.2152,31467.5318
31507.5834,31401.3219
31271.4078,30913.0894
28776.3205,28353.7463
28366.6785,28429.1038
28729.4732,28505.0445
29104.2572,28713.0742
29437.8315,28933.626
30376.677,29592.7236
32926.577,31900.6877
35610.5065,35203.0085
39628.3259,39315.1558
39506.7658,39913.9581
40395.5714,40636.3672
40417.4958,40163.0121
38722.0916,38433.4244
38667.8423,38620.0454
39245.5664,39196.6373
38793.5728,37928.6816
37439.5056,37650.1907
38085.8996,37309.5122
37199.6545,36187.5113
36323.9599,34724.6602
34049.7414,33182.9068
31909.4781,31371.2053
32256.1515,31354.643
32055.521,31040.165
29883.1525,28608.7225
30164.4685,30843.6765
30310.6062,31036.6996
30492.2506,31288.0074
31047.9918,31464.4056
31802.8738,31839.7333
34455.8912,34423.8779
37043.2551,37192.2283
40427.8393,41360.125
41370.0551,42345.0679
41587.8857,42829.047
41475.1116,42432.3843
40208.5397,41305.0971
39904.146,41274.3704
40187.3377,41776.953
39086.7638,41231.752
39407.9125,40144.5493
38753.0161,40584.7359
37610.591,39755.9972
35564.5664,38389.082
34980.4343,36198.8314
33319.8189,34992.8883
32617.6226,34845.9557
32691.1316,33939.6397
30231.9652,31217.7616
30451.4579,29034.8385
30272.237,29231.587
30592.7232,29488.4465
30957.4408,29653.4833
31329.4848,30134.3889
33971.5636,32797.3784
36684.2791,35596.1453
40476.8878,39384.2135
41374.983,40425.4736
41704.8919,40935.1274
41847.2074,40269.9463
40661.6892,39804.9442
40318.0006,39745.6968
40054.7293,40164.3406
40289.7675,40022.07
39913.5718,39109.5025
39121.6132,38318.7069
38389.1287,38760.2391
37129.8961,37095.0436
36329.1421,34515.1794
34070.7376,32611.0775
33756.2112,31919.9304
33418.6067,31731.4049
30432.7683,29210.1211
30316.8157,29202.2683
30142.5612,28861.8322
30367.3142,29592.0221
30848.1658,29964.8581
31524.0629,30577.5427
33657.582,33047.8843
36271.451,35811.6107
40157.5658,36543.6075
40823.2539,35962.8926
41154.7689,36840.5203
40783.4736,37157.3128
39284.2246,35859.7986
40427.9842,35855.1097
40172.4062,34909.111
39419.1538,34479.254
39198.5838,34345.086
38426.3038,34085.5274
38278.8297,35327.9648
37748.8537,35174.472
35326.6292,34557.8182
33267.3754,32779.5673
32562.1318,31946.5521
32167.7462,31439.0171
29491.3435,28694.9117
29372.0175,27576.7559
29647.1494,27594.1292
29795.58,27730.9449
30395.1753,28035.9032
31082.0835,28709.6981
33710.022,30476.0663
35970.1195,32092.1106
36894.2052,32449.0343
36800.7581,33203.1734
36875.2748,33252.8487
37028.8326,33715.4467
36467.3399,33889.8102
36256.2031,34818.5566
35066.8102,34290.9477
34057.6417,34919.6416
33952.445,34107.4578
34486.2036,33602.2703
34618.6618,34265.3291
34636.1918,35444.8291
34526.1362,34899.4215
32180.3722,32939.0778
31517.9328,32235.7441
31505.4198,32377.6382
29579.177,28667.483
28862.6137,28643.3024
29094.9302,28886.8135
29266.3051,29042.1549
29363.9753,29421.548
30218.7194,29906.1449
32408.9322,32090.9364
34148.3868,34749.9241
34609.0562,38603.3913
34685.8437,39233.2812
35864.8849,39760.1077
35870.4162,39554.3239
35120.6386,38826.783
34798.5442,38766.3914
35729.1462,39069.8114
35261.4136,39220.7441
34842.3603,39163.6165
34650.117,36779.1591
36025.4588,36548.9975
36343.1069,35226.6865
35784.0092,33426.9149
34245.8546,31901.2152
33986.0815,31507.5834
33677.143,31271.4078
30668.4611,28776.3205
30782.6962,28366.6785
30732.9009,28729.4732
30888.9562,29104.2572
31073.8729,29437.8315
31967.4896,30376.677
34778.9323,32926.577
38094.7571,35610.5065
41294.2364,39628.3259
41404.5162,39506.7658
42658.5837,40395.5714
41663.5954,40417.4958
40330.4308,38722.0916
40624.5222,38667.8423
40320.0572,39245.5664
40588.7451,38793.5728
39996.3696,37439.5056
38764.926,38085.8996
38397.2882,37199.6545
36736.9728,36323.9599
34458.9297,34049.7414
32769.0795,31909.4781
32921.1607,32256.1515
32760.6162,32055.521
30107.0607,29883.1525
30062.1696,30164.4685
30446.0457,30310.6062
30550.4972,30492.2506
30787.7217,31047.9918
32105.779,31802.8738
34260.6728,34455.8912
36824.1199,37043.2551
40300.4568,40427.8393
41489.446,41370.0551
42642.3718,41587.8857
42068.2318,41475.1116
39387.8957,40208.5397
39788.5642,39904.146
40263.0191,40187.3377
39997.6159,39086.7638
39293.1905,39407.9125
37878.7791,38753.0161
37869.1483,37610.591
35529.3363,35564.5664
34006.5652,34980.4343
32731.6402,33319.8189
32607.7685,32617.6226
32562.8379,32691.1316
29680.3312,30231.9652
29653.8073,30451.4579
29824.8915,30272.237
30086.6485,30592.7232
30351.6526,30957.4408
31194.1681,31329.4848
34617.384,33971.5636
38871.3838,36684.2791
41836.1128,40476.8878
41528.6986,41374.983
41669.8677,41704.8919
42303.8071,41847.2074
40248.7345,40661.6892
39640.6378,40318.0006
39513.8811,40054.7293
39602.5617,40289.7675
38884.3879,39913.5718
38312.8029,39121.6132
37805.8683,38389.1287
36124.0415,37129.8961
33753.8493,36329.1421
32932.7569,34070.7376
32696.7095,33756.2112
32207.2986,33418.6067
29665.6365,30432.7683
29654.5685,30316.8157
29737.0864,30142.5612
29722.2531,30367.3142
30072.5758,30848.1658
30989.7696,31524.0629
33714.3994,33657.582
36407.7584,36271.451
40296.1394,40157.5658
42180.2073,40823.2539
42208.9624,41154.7689
41926.036,40783.4736
40374.5011,39284.2246
39887.0746,40427.9842
41097.5028,40172.4062
40858.5414,39419.1538
40695.7711,39198.5838
39624.239,38426.3038
39401.9479,38278.8297
37205.1426,37748.8537
35046.0304,35326.6292
33289.4235,33267.3754
32394.6136,32562.1318
32292.6346,32167.7462
30083.6512,29491.3435
30080.0163,29372.0175
30180.4892,29647.1494
30236.1116,29795.58
30635.4592,30395.1753
31547.4886,31082.0835
34255.2319,33710.022
37182.3172,35970.1195
40301.6758,36894.2052
40827.7099,36800.7581
42314.1453,36875.2748
41664.1769,37028.8326
40513.3552,36467.3399
40333.0434,36256.2031
40960.375,35066.8102
40723.2336,34057.6417
40601.161,33952.445
39613.2495,34486.2036
39618.6209,34618.6618
38710.2766,34636.1918
34788.4957,34526.1362
33458.7033,32180.3722
32522.3975,31517.9328
32039.4138,31505.4198
30009.9971,29579.177
30118.1927,28862.6137
30358.563,29094.9302
30621.5319,29266.3051
30812.6064,29363.9753
32151.9887,30218.7194
34756.3425,32408.9322
37685.4035,34148.3868
37603.3647,34609.0562
37870.1123,34685.8437
38774.2124,35864.8849
38291.9681,35870.4162
36989.0665,35120.6386
37699.6218,34798.5442
36732.467,35729.1462
36238.0191,35261.4136
34631.1685,34842.3603
34396.0086,34650.117
34917.9501,36025.4588
35367.5312,36343.1069
34286.8638,35784.0092
32436.9834,34245.8546
31119.3549,33986.0815
31788.8181,33677.143
30192.7967,30668.4611
29450.932,30782.6962
29426.0374,30732.9009
29664.4393,30888.9562
29757.4801,31073.8729
30694.6871,31967.4896
32864.555,34778.9323
35447.2894,38094.7571
34748.1391,41294.2364
34559.4398,41404.5162
35548.7486,42658.5837
35255.2214,41663.5954
34652.0694,40330.4308
34557.0133,40624.5222
34706.0413,40320.0572
34949.8797,40588.7451
33599.8468,39996.3696
32893.23,38764.926
33917.8724,38397.2882
34964.7358,36736.9728
33444.2745,34458.9297
31558.1526,32769.0795
32225.0344,32921.1607
32731.4567,32760.6162
30158.4978,30107.0607
30220.112,30062.1696
32661.205,30446.0457
