,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
113888,20170512,4,31680.1094,1595.8782,464.6759,653.7217,1097.4186,1193.9186,1290.3579,1719.3291,1376.2244,1266.866,1148.466,1175.3523,949.3394,668.5705,1301.8028,1950.8196,523.8562,678.4853,1138.5086,1412.4041,1219.8008,1195.1717,969.7769,1038.7574,931.6225,1217.6306,1130.8695,704.7991,1665.6865
114312,20170512,5,33597.7638,1686.5035,491.0638,661.5948,1174.4376,1283.9626,1364.2525,1818.0648,1487.0262,1370.7892,1254.4289,1342.231,1061.5145,698.4792,1299.8567,1969.2294,528.7999,688.5926,1174.7871,1516.5303,1313.8163,1304.234,1026.5535,1103.1849,1006.1674,1318.2078,1165.7576,744.5363,1743.1592
114736,20170512,6,35649.4004,1682.2932,489.8376,700.5594,1230.9164,1307.7318,1471.9205,1969.0613,1698.9945,1580.354,1345.1489,1474.9977,1134.0079,766.8682,1269.7367,1981.4441,532.0798,688.0188,1248.1981,1617.7924,1441.361,1431.1164,1016.659,1245.1083,1133.097,1411.424,1232.506,713.6722,1834.494
115160,20170512,7,39460.8951,1827.5338,532.1275,616.6899,1366.8655,1541.04,1633.7638,2408.6908,1857.9459,1835.897,1558.9958,1730.7581,1383.253,756.9877,1387.8738,2021.2589,542.7712,691.6801,1359.3615,1916.4667,1696.8337,1547.8838,1216.2134,1413.6404,1164.7461,1481.1445,1279.882,741.4979,1949.0945
115584,20170512,8,41326.6318,2130.7223,620.4076,710.0497,1383.561,1613.4723,1863.678,2436.823,1945.6477,1952.926,1692.604,1820.014,1405.8322,896.769,1403.8088,2225.4858,597.6125,615.3596,1337.2984,1880.4644,1770.0415,1597.9894,1304.0706,1401.172,1292.1476,1495.2295,1229.0441,752.809,1951.5909
116008,20170512,9,42147.3279,2200.4189,640.7012,817.0098,1498.9447,1705.4413,1990.5394,2353.0779,1964.4979,1931.4625,1823.3083,1822.8154,1534.2407,907.0014,1653.7265,2174.9611,584.0454,594.9827,1301.6823,1884.0702,1751.9546,1661.1645,1341.1162,1409.4432,1277.88,1480.9793,1261.0118,762.6844,1818.1664
116432,20170512,10,40635.2779,1985.2355,578.0463,844.4372,1464.8182,1638.0941,1822.775,2332.2178,1956.3499,1941.2876,1753.5102,1780.2729,1485.9752,971.6557,1504.4549,2103.0802,564.7433,529.3981,1274.4299,1862.8919,1739.2158,1644.8441,1222.6582,1340.1779,1201.1905,1409.45,1216.3276,673.0078,1794.7284
116856,20170512,11,38558.2164,1657.0537,482.4882,804.9762,1400.069,1569.8035,1839.2998,2149.0772,1722.6372,1892.5274,1514.894,1658.3782,1318.3487,943.4714,1412.4556,1920.4675,515.705,443.2329,1240.9137,1828.1167,1700.6094,1573.1553,1215.2114,1269.25,1088.3022,1361.3041,1197.4449,706.3021,2132.7187
117280,20170512,12,38794.5854,1810.5248,527.1751,888.0801,1405.705,1673.0345,1843.8419,2133.9099,1736.5217,1896.7606,1481.0881,1735.5013,1307.3626,902.9509,1472.131,1987.4311,533.6879,469.4938,1224.7507,1872.3015,1665.2631,1558.4523,1183.6199,1263.8157,1147.0839,1327.3822,1207.7464,647.9429,1891.0277
117704,20170512,13,39827.5711,1752.6261,510.3167,961.5285,1582.3686,1750.0782,1833.1356,2220.5273,1711.3421,1966.1278,1735.4793,1769.2179,1167.6178,912.9152,1421.4084,1954.272,524.7832,551.5548,1307.1199,1971.4614,1721.7654,1548.3159,1264.815,1354.1757,1229.0145,1315.8377,1203.8074,629.2634,1956.6958
118128,20170512,14,39646.5146,1787.282,520.4073,1140.2372,1508.7719,1671.8645,1882.5706,2283.7956,1868.6402,1947.8329,1699.2424,1803.5713,1215.4839,775.5263,1270.4614,2196.0662,589.7125,534.3618,1274.7041,1923.7864,1658.5157,1538.6379,1227.7342,1365.8915,1123.0031,1283.4043,1081.0031,599.6002,1874.4052
118552,20170512,15,39208.5053,1965.6615,572.3467,1023.0137,1428.1962,1635.3815,1803.4261,2128.0515,1820.9023,1854.3936,1633.8766,1834.3164,1196.4534,734.5082,1232.9224,2267.927,609.0095,670.2457,1189.0308,1850.3713,1652.4402,1542.184,1088.7607,1367.6877,1088.4033,1343.9183,1077.1512,701.0776,1896.8487
118976,20170512,16,38483.0928,1958.856,570.3653,817.9804,1388.675,1642.0542,1723.5535,2166.8996,1797.8672,1880.0787,1683.1405,1792.7052,1153.8023,797.2589,1271.7622,2135.7146,573.5068,682.9379,1209.3202,1828.8209,1583.1041,1526.5299,1102.521,1316.7861,1115.2465,1196.0446,1105.3024,727.5399,1734.7198
119400,20170512,17,38763.3312,1967.7224,572.9468,1196.2486,1280.4846,1515.1278,1695.5922,2043.6267,1678.0314,1890.0494,1581.3993,1641.8181,1228.2733,752.0233,1314.4673,2127.8346,571.3905,1099.1735,1206.3441,1731.88,1647.1352,1507.6653,1181.8004,1369.5375,1143.9138,1183.3944,1119.0905,729.695,1786.6672
119824,20170512,18,37242.279,1798.1568,523.5744,965.9548,1242.4839,1537.4101,1633.1728,2054.3143,1624.7318,1790.25,1372.4592,1588.1495,1072.5099,706.2178,1287.2578,2026.4692,544.1707,1061.5927,1195.4602,1704.5139,1420.9794,1373.5741,1149.322,1285.1183,1168.1583,1239.6538,1135.8177,814.544,1926.2627
120248,20170512,19,34962.7725,1670.1222,486.2934,948.38,1152.1459,1482.4664,1667.5706,1866.2903,1526.4954,1615.3499,1184.8555,1449.4009,1018.5243,667.2818,1196.6667,1894.351,508.6927,717.8208,1127.6524,1590.8014,1415.0707,1312.7727,1080.8469,1245.0484,1094.1432,1220.584,1197.756,763.5278,1861.8608
120672,20170512,20,33534.9656,1820.0735,529.9553,741.2726,1076.3822,1404.6437,1474.6054,1789.0241,1406.4758,1508.8841,1154.4788,1291.4391,976.641,665.8339,1153.4038,1969.0894,528.7619,749.3731,1015.8268,1464.4276,1279.0318,1256.9505,1026.1719,1122.8896,1010.8267,1198.3972,1139.5106,810.6398,1969.9554
121096,20170512,21,32256.4504,1623.2685,472.651,947.3471,1048.0189,1256.3995,1413.0941,1779.5034,1369.103,1424.4353,1178.0887,1301.65,1023.5217,601.9898,1137.7091,1617.9772,434.4776,733.3427,1005.1983,1307.1906,1287.0473,1225.5052,1033.2558,1181.5995,962.512,1229.2893,1084.731,772.59,1804.9553
121520,20170512,22,32104.2397,1762.2947,513.1314,1010.2223,1026.7555,1217.0358,1313.9654,1733.9576,1403.6407,1391.8434,1077.4578,1252.8849,982.1892,575.0252,1098.6623,1508.0908,404.9689,979.968,1067.1445,1343.5545,1227.079,1213.1803,1089.4391,1053.4726,895.1009,1228.1991,1104.3665,763.1158,1867.4888
121944,20170512,23,30574.8979,1836.7048,534.7983,686.8755,922.1892,1150.7344,1217.3655,1589.6636,1318.9154,1207.3913,1081.1063,1121.0749,955.0429,625.248,1259.4784,1758.5266,472.2197,780.2636,980.0005,1161.1501,1137.1927,1216.6689,924.2149,1009.327,861.0866,1096.2724,1144.8847,709.7672,1816.7328
122368,20170513,0,30434.3022,1852.3844,539.3635,633.9152,1004.5225,1064.9971,1229.2612,1547.2352,1297.1467,1191.7556,1064.3504,1138.1757,899.6685,601.3975,1274.6732,1743.5528,468.1986,786.6724,1032.7871,1150.3584,1174.3239,1258.38,920.9199,985.8178,855.1421,1131.4465,1113.3757,728.0304,1746.4501
122792,20170513,1,30771.7093,1875.2146,546.0107,639.5082,1004.5049,1082.3694,1235.8441,1572.305,1299.5786,1176.0568,1065.0596,1138.3375,904.5462,642.3705,1329.849,1817.1382,487.9588,797.2746,1018.6191,1174.0569,1189.1369,1211.9569,947.192,980.8076,850.8368,1146.4763,1136.0121,722.8854,1779.8035
123216,20170513,2,30908.3757,1890.0677,550.3357,634.8795,1026.8126,1099.7967,1199.9431,1615.6069,1318.8279,1203.8658,1067.7209,1157.1364,939.9332,622.6266,1298.7934,1814.4689,487.2419,795.9403,1055.0626,1188.6075,1196.1402,1219.8317,944.3984,995.9874,841.0838,1142.2027,1129.5788,718.5575,1752.929
123640,20170513,3,31054.2985,1906.9709,555.2578,636.4294,1013.4339,1099.2402,1214.8834,1593.1453,1330.9849,1191.7759,1074.472,1199.4022,934.6027,641.2663,1327.2174,1805.4106,484.8095,783.4566,1076.6391,1180.3929,1212.9282,1198.2878,942.7963,1030.7154,856.7437,1151.0709,1123.4577,734.7107,1753.7968
124064,20170513,4,32145.4913,1939.6292,564.767,667.3288,1028.8647,1181.7935,1269.9598,1649.6054,1386.5042,1196.9989,1127.3147,1270.0595,978.3022,683.6068,1373.1096,1844.6922,495.3574,816.0251,1140.7258,1266.5372,1251.8761,1231.2439,988.1345,1028.9943,903.9961,1224.6033,1135.5151,773.4699,1726.4751
124488,20170513,5,34399.9429,2060.6883,600.0157,677.2015,1069.6061,1296.7232,1376.8245,1753.8966,1477.8102,1296.0207,1268.8167,1360.6701,1104.886,779.2298,1279.2486,1960.1548,526.363,827.8768,1231.5439,1400.1668,1374.2768,1356.4889,1071.774,1151.8329,1022.7504,1302.0962,1199.2134,766.4175,1807.3482
124912,20170513,6,36449.3581,2135.9827,621.9396,705.7063,1104.4017,1335.4312,1568.9024,1824.2562,1596.1099,1555.2901,1368.853,1519.143,1149.2058,838.4222,1257.1891,1962.162,526.9019,834.4409,1335.7329,1597.8701,1473.9785,1404.6596,1107.3955,1308.5382,1155.5483,1362.0171,1191.3583,787.403,1820.5225
125336,20170513,7,37187.6824,2086.6517,607.5759,745.5819,1113.3212,1336.1314,1561.9248,1960.4353,1650.7448,1546.3109,1477.9718,1593.3612,1147.5535,843.0829,1289.3874,1889.8714,507.4897,869.0001,1360.9702,1699.4762,1562.7741,1539.4193,1100.7565,1322.2096,1138.4676,1394.7731,1252.8293,770.7083,1818.9022
125760,20170513,8,37941.8834,1780.3987,518.403,716.1068,1269.1483,1425.5224,1602.2494,1986.4323,1725.3308,1649.8029,1485.1216,1546.2781,1210.2553,844.3089,1412.3351,2132.4247,572.6233,865.998,1328.4597,1604.1471,1614.6961,1491.437,1179.9039,1346.4054,1134.1659,1405.791,1171.7101,773.0953,2149.335
126184,20170513,9,38889.5457,1932.162,562.5926,809.2904,1260.0713,1458.0323,1629.7801,1970.7901,1646.1378,1737.3045,1509.0374,1512.4217,1187.0691,808.398,1378.3368,2250.1554,604.2376,928.4178,1391.0027,1723.517,1676.3385,1601.1776,1206.5166,1458.8543,1176.5895,1403.3756,1131.6774,780.8071,2155.4529
126608,20170513,10,37259.712,1916.2425,557.9572,676.434,1229.1057,1362.4323,1544.7729,1912.2717,1585.8033,1632.0286,1333.1071,1432.3558,1205.8796,729.4599,1318.4536,2209.0408,593.1974,870.8003,1355.525,1733.7006,1520.4233,1548.5827,1175.3802,1417.4556,1060.9546,1331.4682,1084.4088,789.4782,2132.9946
127032,20170513,11,34951.2157,1759.2561,512.2471,721.8038,1189.5717,1344.871,1561.8919,1810.0837,1454.5657,1439.4906,1290.7395,1299.4135,1097.7453,765.5798,1337.806,1726.2808,463.5609,799.1968,1314.1301,1716.5846,1592.0662,1417.8995,1069.2199,1217.4419,995.0448,1245.7438,1171.1629,719.9729,1917.8445
127456,20170513,12,34447.4862,1709.7086,497.8199,654.9647,1273.8487,1401.0165,1486.561,1844.6975,1364.3566,1585.6357,1327.9815,1357.8535,990.2126,705.4597,1207.4509,1702.6708,457.2198,815.5235,1385.5096,1573.2569,1543.8267,1420.326,1112.8261,1200.711,1010.6887,1194.5004,1085.9146,662.8362,1874.1093
127880,20170513,13,33610.1856,1507.6159,438.9764,648.7691,1210.7181,1354.9584,1365.6535,1780.2476,1440.7605,1488.1663,1272.2285,1330.0683,1053.544,668.2406,1072.3582,1823.468,489.658,802.0305,1275.9469,1580.0616,1466.939,1408.0668,1134.2966,1222.5317,1020.8293,1146.1947,1045.1229,658.6106,1904.1259
128304,20170513,14,33816.7473,1618.9525,471.3947,624.9957,1236.7981,1425.9885,1499.4398,1769.8189,1405.111,1486.0794,1233.993,1403.226,1092.6015,618.366,1093.02,1805.3113,484.7826,741.2469,1241.6741,1615.3586,1512.4688,1370.3857,1180.5423,1167.4548,1057.193,1215.7572,1004.8877,633.2491,1806.6506
128728,20170513,15,34841.2304,1661.2645,483.7144,622.2169,1224.452,1393.7804,1490.8872,1890.71,1539.5815,1542.8222,1358.2652,1473.3111,1056.3617,686.136,1104.1459,1939.6358,520.8531,759.7267,1222.2734,1655.2517,1571.9601,1396.1246,1247.4751,1116.6949,1041.9787,1191.8102,1020.9772,652.1078,1976.7103
129152,20170513,16,34197.2722,1653.9892,481.5965,708.5259,1154.7107,1349.5504,1351.8544,1863.9059,1486.9271,1478.149,1290.2393,1428.1585,1002.0224,637.6898,1226.2474,1883.1776,505.6923,855.8997,1227.385,1524.0221,1491.4259,1297.3359,1232.6622,1134.0904,1076.2212,1137.643,1094.3748,714.6078,1909.1686
129576,20170513,17,34969.6345,1946.0027,566.6228,1040.526,1165.811,1414.2454,1420.5876,1828.8333,1415.4757,1507.2334,1230.2914,1380.457,1006.4423,709.4948,1195.8802,1870.2336,502.2166,781.016,1282.8216,1496.457,1421.4096,1361.7416,1229.1592,1195.8688,1073.1527,1167.4344,1094.2222,787.8766,1878.1212
130000,20170513,18,34133.286,1765.8196,514.158,1171.9266,1098.4946,1283.578,1373.9891,1800.1867,1354.5438,1369.9329,1216.3149,1314.3555,971.767,674.2482,1289.4782,1893.8048,508.5463,840.6046,1284.7227,1478.3676,1435.1496,1345.4523,1180.9973,1125.1693,1027.2304,1101.386,1116.4863,782.4881,1814.0904
130424,20170513,19,33363.1661,1786.634,520.219,1002.8959,1090.1183,1219.2425,1395.9581,1749.6327,1304.3107,1371.3876,1169.0786,1305.3269,979.6734,578.1499,1190.0723,1859.5936,499.3602,824.6685,1178.9917,1412.8896,1402.5749,1315.5739,1161.3401,1031.0783,969.1145,1122.3794,1157.261,807.2748,1958.3661
130848,20170513,20,30626.1565,1738.0244,506.0654,639.5011,985.2418,1132.9837,1242.1699,1595.5351,1150.8378,1311.6265,1042.9792,1192.8612,869.9072,553.627,1144.3324,1606.3354,431.3513,771.0885,1101.2696,1309.3709,1213.4021,1188.8245,1027.8945,1043.02,927.2156,1099.0087,1091.939,714.0105,1995.7336
131272,20170513,21,30565.6971,1697.2133,494.1818,624.0609,965.141,1160.8144,1221.5867,1642.2817,1275.9752,1281.281,1041.451,1184.7634,795.5388,552.738,1158.5137,1784.0607,479.0757,749.8242,1090.2191,1264.2448,1241.2088,1174.6994,994.1584,1068.0636,914.493,1078.5834,993.8808,730.5783,1907.0642
131696,20170513,22,31281.7085,1941.705,565.3715,635.495,1046.1361,1192.209,1247.0292,1598.1862,1239.7302,1338.7689,1022.817,1172.4561,830.1802,610.1718,1094.4342,1910.9266,513.1441,785.0013,1176.9742,1269.3273,1253.5596,1167.2473,973.8133,1037.1287,918.0887,1088.1464,986.7449,720.3632,1946.5521
132120,20170513,23,30050.8009,1818.5503,529.5121,571.1343,983.0719,1065.8819,1150.095,1608.6275,1238.0595,1180.9466,994.3081,1092.3766,866.4094,614.7273,1270.5919,2001.798,537.5456,792.6063,1035.8611,1155.0512,1174.5738,1112.9882,953.3914,992.5707,845.6334,1131.8866,1048.8821,684.1302,1599.5882
132544,20170514,0,29634.5508,1852.3348,539.349,624.6596,996.2986,1090.4287,1153.2487,1558.7349,1170.8404,1096.0447,937.2649,1041.2802,854.2305,578.3192,1253.6592,1957.7534,525.7182,759.0852,1039.3726,1173.6802,1143.4647,1149.5514,924.8687,955.0697,830.0775,1133.1578,1034.7993,657.489,1603.7694
132968,20170514,1,29542.9562,1858.2159,541.0616,634.7127,1030.007,1020.4441,1121.0225,1507.5165,1149.5196,1100.4852,932.0982,1015.375,850.0876,587.2325,1274.2125,1946.7943,522.775,799.028,1034.8269,1140.7697,1150.8056,1175.807,944.7827,943.7597,816.8497,1128.3386,1024.8808,660.1306,1631.4099
133392,20170514,2,29745.1751,1854.8455,540.08,619.8077,1041.1229,1049.7976,1117.6102,1511.1386,1169.705,1145.6988,942.4399,998.2421,845.3248,571.2492,1277.2341,1954.8709,524.9446,816.115,1051.5307,1150.5888,1149.0172,1202.365,963.0766,965.1934,803.8134,1113.9212,1035.5628,679.9996,1649.8775
133816,20170514,3,29874.6241,1873.2412,545.4363,608.3595,1009.3727,1063.1208,1108.3096,1552.1052,1169.5551,1125.3192,957.4163,1028.5463,890.1448,593.2544,1295.677,1953.248,524.5087,810.6361,1056.4629,1162.6702,1153.6733,1179.1506,945.6993,981.2824,800.6146,1108.9751,1025.0156,686.7865,1666.041
134240,20170514,4,30683.598,1794.9534,522.6411,622.1615,1037.6736,1107.2654,1175.7145,1592.2641,1217.4058,1170.4993,1007.4354,1052.3344,900.5032,574.8772,1357.4974,2002.7343,537.7972,784.2193,1111.6512,1263.2156,1209.7308,1232.82,984.6247,996.8981,836.3458,1146.2649,1075.2121,683.2455,1685.6114
134664,20170514,5,32902.2989,1925.4138,560.6274,648.2221,1093.3284,1223.075,1291.3284,1699.7583,1260.7949,1320.5361,1124.8835,1098.5437,984.4308,665.6642,1365.1665,2080.228,558.6068,790.3371,1208.9333,1385.5902,1265.9386,1345.0013,1034.8049,1086.2116,949.257,1259.5454,1164.269,693.8212,1817.9809
135088,20170514,6,35093.3833,2027.8237,590.4464,838.4066,1098.3343,1311.9347,1375.4855,1734.3497,1352.8402,1439.0697,1178.4309,1210.1983,1020.4104,696.8514,1356.99,2097.6739,563.2909,832.8011,1358.7272,1503.8313,1357.481,1507.8064,1050.9057,1227.7743,1095.0221,1325.7105,1220.0189,788.9803,1931.785
135512,20170514,7,35483.5351,1931.3305,562.3502,983.5511,1101.9041,1332.1792,1458.6737,1695.0315,1370.6193,1423.6193,1164.6174,1249.6098,1029.3762,773.214,1435.8267,2039.445,547.6547,838.581,1325.0245,1564.5769,1435.4101,1512.8315,1034.483,1226.8882,1148.657,1310.7708,1188.2337,785.0219,2014.0553
135936,20170514,8,35021.9294,1955.4816,569.3824,1199.8667,1128.6388,1341.6915,1350.5577,1651.5821,1415.2762,1361.9306,1097.8812,1235.7341,1033.5983,690.67,1515.9139,1908.9253,512.6062,1054.5399,1254.2086,1509.9941,1394.6657,1449.3763,1006.6199,1181.5135,1038.2399,1285.3332,1134.2753,821.4912,1921.9347
136360,20170514,9,36154.2045,2011.658,585.7398,1203.868,1167.4371,1381.1691,1366.284,1677.4798,1418.3699,1382.5334,1119.7762,1221.7884,1078.8859,740.5059,1318.8374,1853.7908,497.8014,1362.0923,1351.9135,1625.7528,1448.4952,1526.2449,1097.4466,1247.7216,1070.1341,1356.982,1138.0721,816.8277,2086.5943
136784,20170514,10,35540.558,1860.4988,541.7261,1088.7778,1137.5583,1419.4411,1468.4688,1762.5964,1383.8094,1406.2414,1089.969,1270.2448,984.4871,748.2521,1237.3311,1761.9865,473.1487,1378.4624,1319.8218,1554.7732,1427.988,1518.6062,1158.8065,1274.6764,1081.5058,1259.3848,1200.2721,804.5652,1927.1584
137208,20170514,11,35267.5747,1958.6811,570.3144,937.6401,1109.2491,1466.3318,1423.9286,1721.5235,1361.8979,1356.1782,1008.149,1136.9241,1016.369,682.0965,1301.5061,1951.4455,524.0237,1374.7201,1288.5816,1465.9991,1445.3286,1385.3853,1137.6787,1199.6609,1083.7778,1305.3292,1128.5636,844.8254,2081.4661
137632,20170514,12,34264.1823,1736.0604,505.4928,830.6938,1101.9669,1405.7737,1410.5526,1719.7682,1325.6632,1425.9131,1030.8752,1175.3669,1020.7781,690.4292,1357.0079,1822.1232,489.2972,1038.2028,1278.3721,1527.0511,1440.9011,1348.4762,1057.0459,1167.6559,990.6155,1263.7726,1165.3643,823.8688,2115.0968
138056,20170514,13,34395.2186,1584.9634,461.4974,667.4956,1159.6865,1444.6853,1415.478,1759.0092,1352.6349,1449.3688,1209.2122,1250.453,1044.7589,673.7652,1334.9062,1704.0216,457.5832,942.2956,1304.8768,1526.8998,1440.28,1536.1163,1129.6191,1186.9119,1039.6679,1306.6002,1192.9148,823.8483,1995.6694
138480,20170514,14,34522.5693,1589.2395,462.7429,710.8878,1148.7304,1319.3619,1495.6543,1689.2862,1314.732,1511.2715,1205.0833,1278.652,1026.6484,789.8986,1330.8342,1892.0785,508.0825,823.812,1246.8754,1573.347,1476.7799,1433.1641,1136.6617,1231.249,1030.1695,1374.0827,1093.1734,789.4989,2040.5712
138904,20170514,15,33566.8772,1614.3711,470.0606,706.6633,1071.518,1269.7462,1335.8524,1621.344,1342.042,1530.7975,1275.4392,1285.5748,985.949,679.2924,1284.4369,1712.0503,459.7392,681.8925,1218.3545,1472.4479,1333.3735,1503.6096,1143.527,1269.7994,1090.8839,1278.2375,1137.9603,778.5042,2013.4088
139328,20170514,16,33410.0991,1904.7608,554.6143,601.3198,1062.134,1307.788,1373.0641,1624.2597,1280.181,1507.882,1319.9898,1304.5178,1025.2292,653.3171,1240.4898,1690.7018,454.007,668.9333,1146.7606,1443.9994,1317.228,1426.6055,1154.7855,1226.5694,1006.6803,1267.5211,1150.9891,749.1957,1946.5758
139752,20170514,17,34237.0569,1859.3732,541.3984,677.1642,1153.5562,1362.5065,1396.8014,1595.1267,1440.444,1478.3576,1309.1946,1369.9769,1148.354,722.1259,1291.6922,1638.6385,440.0262,638.3579,1151.1414,1546.0261,1313.9552,1443.0077,1121.1081,1186.1708,1125.6819,1361.1663,1085.5432,801.1458,2039.0151
140176,20170514,18,34340.8285,1829.0932,532.5818,642.4004,1118.8775,1347.4903,1475.8442,1637.3781,1447.912,1560.1084,1291.0034,1439.1811,1043.1717,749.6271,1202.1805,1740.301,467.3255,610.6125,1167.919,1597.388,1363.9562,1402.7474,1163.3565,1241.043,1072.1313,1365.3393,1075.6149,776.6665,1979.5789
140600,20170514,19,34178.6973,1826.295,531.7676,670.4445,1123.0871,1417.9053,1507.9808,1647.3929,1374.9996,1511.05,1263.6419,1381.1127,1032.3434,759.0003,1153.5703,1824.5283,489.9428,591.0796,1182.1753,1532.8711,1383.5794,1424.5145,1092.7543,1163.0798,1069.2601,1276.1534,1126.546,778.056,2043.5664
141024,20170514,20,32601.0881,1748.7421,509.1855,646.6134,1024.0813,1328.6386,1484.608,1602.2654,1283.525,1383.8544,1238.3725,1284.3678,957.8213,722.1583,1147.5867,1780.8719,478.22,643.1371,1107.8971,1450.8658,1294.0264,1389.1762,974.6454,1172.3682,995.3067,1212.5122,1100.1131,774.5039,1865.6216
141448,20170514,21,32404.855,1682.7521,489.9711,666.177,1030.9563,1308.1615,1399.0776,1609.255,1245.2735,1403.4807,1166.0731,1312.6834,908.3409,656.104,1244.5275,1782.9516,478.7787,684.5654,1141.05,1381.6483,1326.1917,1386.34,1003.151,1135.8496,922.0331,1213.2226,1105.4466,789.8317,1930.9643
141872,20170514,22,32144.6485,1727.1529,502.8995,634.5522,1020.0774,1261.118,1362.5266,1604.0332,1282.308,1337.01,1130.6882,1271.492,911.6088,655.1226,1270.4863,1720.1487,461.9138,694.5295,1153.8155,1423.2226,1321.5138,1266.6617,1013.7422,1087.6714,1022.28,1149.8531,1154.1698,759.1212,1944.9321
142296,20170514,23,30959.4085,1942.5192,565.608,606.8764,970.8962,1161.6816,1321.0927,1536.7957,1347.9699,1223.094,1094.0111,1154.9359,907.7628,616.9073,1264.34,1841.3981,494.473,732.5347,1016.4369,1156.2123,1201.5558,1201.0589,984.9549,1046.8621,832.822,1196.9212,1068.2611,708.2615,1763.1635
142720,20170515,0,31203.168,1958.4231,570.2393,629.4045,1004.3424,1163.4677,1331.4582,1567.4224,1351.8459,1271.2549,1061.3463,1171.132,927.8528,575.7173,1213.3532,1878.4351,504.4188,767.4157,1025.8557,1198.5769,1186.6711,1199.5241,995.4579,1010.3535,844.4101,1169.2281,1083.5777,737.6316,1804.3527
143144,20170515,1,31060.7811,2000.232,582.4132,618.066,1031.9566,1173.9486,1347.402,1575.9842,1333.9528,1226.0721,1056.3761,1133.3316,890.511,593.3087,1191.9172,1856.9543,498.6506,753.3423,1015.6858,1190.0173,1184.2746,1175.3865,966.8737,1041.0778,827.8761,1150.1496,1074.537,740.3574,1830.1258
143568,20170515,2,31110.8131,1966.6184,572.6248,634.0934,1010.921,1168.6049,1325.3202,1553.5291,1324.4438,1202.5226,1054.4985,1137.7225,905.8086,599.751,1237.7918,1847.779,496.1869,743.5356,1021.8411,1192.7662,1208.7988,1180.4276,977.2559,1029.4541,852.7251,1174.8905,1083.8396,751.4937,1855.5668
143992,20170515,3,31391.4366,1993.2534,580.3809,633.3615,1039.9232,1192.6181,1322.5453,1562.5274,1370.2646,1262.0374,1088.6728,1133.0407,932.167,601.8099,1246.6889,1870.1127,502.1847,762.2472,1024.1827,1173.6709,1239.6319,1200.7733,990.8505,1062.2311,858.179,1141.9014,1082.2611,734.588,1789.3328
144416,20170515,4,32197.937,1964.6715,572.0582,662.4303,1062.8307,1181.8853,1359.9675,1579.5725,1400.8305,1280.0591,1107.934,1189.7159,921.9811,620.1564,1344.2737,1931.2308,518.596,781.8566,1085.0842,1255.8185,1278.6619,1223.1894,1021.6781,1102.6348,924.3032,1220.1576,1077.7114,730.8273,1797.8218
144840,20170515,5,35507.1155,2109.5216,614.235,830.3178,1092.8255,1279.8285,1476.1687,1731.4729,1518.3968,1425.8615,1256.7466,1426.4211,1063.6438,702.3881,1406.2562,2088.2043,560.7483,1022.3974,1142.5536,1399.901,1321.0289,1296.6661,1077.6052,1179.4653,990.0296,1402.9325,1248.9881,877.1686,1965.3429
145264,20170515,6,39243.8191,2377.1776,692.1683,1107.3129,1165.7616,1396.7657,1727.8848,1950.1165,1604.3477,1689.3612,1524.5687,1569.5274,1154.7844,777.6067,1369.556,2392.8717,642.5613,1422.914,1265.9105,1546.132,1403.2148,1322.2045,1131.1269,1335.7539,1078.2858,1343.7987,1274.0455,904.4343,2073.6255
145688,20170515,7,42771.9248,2513.9761,732.0004,1199.7773,1199.5926,1504.1169,1908.2338,2287.0905,1747.9047,1892.6991,1757.8233,1699.2474,1263.8389,780.1422,1502.4617,2646.9478,710.7887,1546.5773,1412.7378,1809.4177,1664.6288,1435.2996,1195.0341,1408.3321,1112.02,1423.3824,1284.8129,899.2262,2233.8143
146112,20170515,8,44336.9304,3081.5773,897.2704,1274.0834,1269.7117,1553.2808,1951.6214,2177.859,1895.7417,2005.1755,1679.4957,1780.2424,1235.8967,790.8569,1503.1516,2966.602,796.6256,1235.0798,1344.3765,1837.201,1692.9794,1525.8447,1304.3979,1399.8324,1157.3612,1437.0528,1282.6828,928.2234,2332.7057
146536,20170515,9,44750.388,3195.7518,930.5152,1281.6783,1350.4642,1539.9017,1995.4976,2222.6043,1994.3901,2142.3585,1713.7617,1791.7599,1292.701,932.146,1617.5296,2621.0878,703.8443,1231.1648,1331.4874,1768.8589,1682.165,1522.7833,1370.8384,1518.8442,1183.8323,1500.6119,1239.1983,914.3179,2160.2934
