,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
241936,20180924,18,35142.7899,2345.1485,682.8425,720.4014,1136.6202,1162.3254,1358.4195,1815.9348,1558.4492,1469.1221,1209.8278,1324.3409,1059.7802,690.3637,1350.8415,2086.1498,560.1965,634.8864,1097.4768,1359.3708,1255.8642,1496.6125,1240.7911,1204.2526,1115.8822,1196.4096,1106.8368,804.4519,2099.1906
242360,20180924,19,33265.6169,2256.6897,657.0859,759.7372,1084.2772,1073.4641,1218.8308,1648.8514,1460.0464,1272.9335,1150.4134,1292.015,942.0906,709.2188,1271.9611,1948.8356,523.3234,653.0325,1035.6114,1240.8612,1175.4891,1415.7326,1241.2694,1142.9813,1042.956,1123.8554,1094.6116,748.744,2080.6972
242784,20180924,20,31779.3809,2049.0549,596.6284,750.9992,1045.168,1031.1066,1142.5061,1474.9219,1391.1773,1265.1222,1118.1823,1192.8836,971.5277,664.9355,1337.1034,1690.8602,454.0487,622.18,985.977,1149.4262,1091.8886,1280.0247,1260.0815,1096.2115,1011.5232,1132.5271,1016.717,808.1725,2148.4253
243208,20180924,21,31755.7274,2161.5538,629.3852,721.4309,1129.8366,1073.3647,1225.62,1437.2617,1332.9301,1242.9625,1101.9763,1122.0757,984.6302,700.3994,1301.0543,1747.53,469.2663,709.5295,988.4768,1087.2619,1128.046,1255.3503,1166.0863,1084.9268,960.1968,1086.3417,1036.8803,752.1107,2119.2427
243632,20180924,22,31304.663,2106.5187,613.3606,628.9724,1074.8964,1074.27,1200.4094,1427.9137,1315.4417,1227.2693,1013.0698,1135.2819,899.3999,691.92,1306.058,1824.1483,489.8409,673.7507,965.9497,1168.6197,1122.1844,1260.1296,1158.4593,1034.7999,948.2328,1087.5355,1025.159,772.3242,2058.746
244056,20180924,23,29649.2369,1837.8281,535.1254,628.4709,1083.4097,986.8755,1147.2996,1425.5007,1260.4208,1102.8591,987.3428,1087.1817,858.8749,645.043,1322.779,1671.7237,448.9104,561.5325,855.2422,992.0959,1135.1134,1219.5193,1080.6933,995.0332,882.4756,1069.5488,1039.794,746.9578,2041.5849
244480,20180925,0,29669.0626,1803.8731,525.2384,652.8546,1083.942,1018.4969,1138.1552,1413.2996,1295.1511,1072.3194,972.0617,1081.5906,856.2146,634.9709,1333.0052,1725.0931,463.2414,565.0932,888.9255,988.6294,1097.1293,1229.3429,1068.5482,981.616,880.9452,1068.4805,1066.1909,732.3231,2032.329
244904,20180925,1,30378.4177,1863.6682,542.6488,664.1696,1131.641,1034.0863,1150.9509,1444.4068,1306.5524,1107.6713,991.5254,1086.0584,901.1772,656.1366,1335.2257,1832.5227,492.0898,596.5313,895.7225,1016.7096,1173.2236,1276.6857,1106.3355,986.0129,898.7023,1077.8796,1066.945,760.762,1982.3778
245328,20180925,2,30728.9281,1874.3975,545.7729,678.8518,1146.5287,1064.2972,1168.5791,1498.669,1322.5629,1120.4607,1006.0936,1116.5861,903.1633,641.1385,1391.3385,1881.7777,505.3164,571.4053,909.6384,1021.742,1176.1464,1246.6796,1128.4345,1001.3035,901.5979,1059.5936,1063.9911,744.1699,2038.6932
245752,20180925,3,31015.982,1894.6503,551.6701,667.18,1117.0734,1057.0879,1207.6946,1519.2486,1317.3543,1142.5388,1023.9118,1127.1944,904.9701,656.274,1401.6593,1951.7938,524.1178,577.2414,927.0231,1029.3692,1205.6519,1250.9768,1131.5803,991.7754,899.9173,1080.656,1066.028,752.7149,2038.6259
246176,20180925,4,32446.5452,1993.6516,580.4968,702.0098,1163.0021,1115.3378,1241.6168,1579.6909,1446.0748,1194.7908,1096.7383,1148.9964,938.7527,694.3666,1484.4015,1926.815,517.4107,580.7315,1032.1638,1137.0092,1267.2552,1292.349,1202.6293,1044.1989,984.8076,1146.8245,1126.0462,752.4514,2055.9267
246600,20180925,5,33705.6589,2143.572,624.1492,703.2368,1214.5331,1133.3306,1294.1254,1648.4343,1499.8596,1187.7229,1164.6399,1161.2523,1046.6098,724.6088,1460.7876,2002.4645,537.7243,615.3841,1047.2732,1158.8931,1314.7266,1399.4708,1281.8121,1097.5258,1044.7223,1198.9468,1142.0697,794.4901,2063.2932
247024,20180925,6,35115.927,2166.0413,630.6918,743.9026,1201.3531,1193.8078,1402.9269,1710.3366,1544.3802,1283.3147,1197.1846,1243.5144,1069.5258,697.0213,1518.8389,2084.4901,559.7511,619.3449,1144.6799,1293.5679,1436.6136,1473.7872,1335.3571,1134.7582,1124.385,1244.4677,1162.6746,784.8297,2114.3786
247448,20180925,7,35648.2248,2062.6366,600.5836,742.532,1249.4734,1195.6473,1438.4628,1802.798,1617.582,1254.6501,1272.1422,1311.8622,1081.0014,729.7152,1504.5789,2086.6392,560.3281,628.9565,1158.5346,1314.1304,1491.7408,1490.5014,1297.4094,1222.4821,1137.0816,1256.7588,1164.1313,851.6166,2124.2496
247872,20180925,8,36039.4651,2008.8799,584.9308,769.937,1281.8514,1225.4927,1445.6649,1808.9467,1621.2194,1309.8863,1301.2414,1319.8087,1058.9719,739.8457,1543.1886,2090.3393,561.3213,652.0048,1163.7927,1318.6364,1514.3718,1543.7545,1377.4844,1210.1422,1131.8061,1276.251,1130.5598,855.8364,2193.2974
248296,20180925,9,36403.903,2115.1679,615.8783,761.1389,1323.5571,1275.2888,1486.4772,1775.845,1638.0953,1398.8121,1275.9277,1309.1421,1108.5574,660.9325,1499.7368,2075.288,557.2799,669.1712,1170.514,1407.4068,1542.0361,1617.45,1315.2944,1291.4114,1105.5697,1282.1292,1099.9398,806.7558,2219.1002
248720,20180925,10,36830.4254,2401.235,699.1735,727.979,1288.3079,1226.0271,1474.6957,1908.1275,1638.1432,1439.8458,1273.867,1314.6904,1088.4837,697.0386,1398.5876,2223.078,596.966,618.0708,1187.4188,1431.3662,1499.8915,1609.5855,1338.9134,1305.3533,1133.2867,1261.428,1101.9645,820.0337,2126.867
249144,20180925,11,35723.1806,2221.3766,646.8042,715.5196,1256.4168,1255.0019,1451.0162,1915.1143,1561.7756,1386.3195,1279.0225,1332.1714,1053.8558,711.5383,1359.8177,2016.662,541.537,619.131,1222.1942,1437.9825,1491.4885,1551.0026,1355.6134,1257.6678,1078.055,1209.3012,1014.7672,780.5903,2001.4373
249568,20180925,12,35771.6669,2208.9727,643.1919,709.7952,1234.8403,1247.7415,1378.8905,1846.6385,1614.8898,1473.6067,1283.9207,1251.7654,996.937,786.7634,1404.8671,2068.978,555.5851,661.1025,1211.6889,1393.2465,1395.4845,1553.8626,1333.9031,1373.2161,1135.0997,1200.8522,1091.8359,769.5181,1944.4735
249992,20180925,13,36372.7268,2071.3587,603.1228,754.8026,1312.435,1265.6954,1447.2601,1899.6984,1698.4405,1499.9942,1380.1578,1393.0971,1001.3169,738.4415,1498.3085,2038.4746,547.3943,691.4537,1157.4223,1439.4402,1478.6836,1559.6312,1342.2705,1360.1334,1168.2054,1273.7553,1078.378,721.7012,1951.6555
250416,20180925,14,35672.4232,2024.0896,589.3592,763.8068,1291.5295,1225.7788,1421.1944,1787.4881,1582.8629,1579.8123,1318.4324,1362.3754,961.7535,783.7964,1377.6123,2126.0647,570.9154,678.5596,1136.7545,1296.0258,1485.4741,1500.7263,1378.0151,1369.077,1094.7063,1247.1676,1069.4032,721.4873,1928.1544
250840,20180925,15,34801.1619,2216.2634,645.3149,755.2193,1199.298,1172.1775,1382.1335,1662.2323,1479.9649,1498.8757,1238.0888,1308.3298,959.378,710.7858,1229.026,2203.8771,591.8101,667.2508,1053.5638,1352.7898,1465.722,1499.4466,1281.5283,1275.7644,1091.554,1144.6612,1055.4704,731.8467,1928.7888
251264,20180925,16,35224.1383,2268.3601,660.4841,746.5886,1198.3068,1181.9157,1453.4575,1704.0662,1463.5178,1501.5146,1248.3218,1329.1827,974.481,764.1776,1354.6247,2279.5942,612.1427,573.3837,1102.4188,1326.8118,1386.5947,1465.295,1293.6864,1237.1239,1158.7379,1138.8638,1069.4711,728.9332,2002.0802
251688,20180925,17,36668.0453,2429.8769,707.5129,755.9888,1277.1046,1252.298,1467.7228,1732.0513,1643.8125,1476.5129,1411.5007,1308.5168,1121.8038,705.3745,1397.1634,2411.8654,647.6615,568.7537,1190.4265,1368.5623,1440.0987,1535.4957,1408.0239,1297.4266,1208.031,1159.8826,1082.4512,788.5538,1873.5721
252112,20180925,18,36400.1223,2327.6014,677.7333,820.5714,1175.8213,1302.2001,1491.3398,1675.544,1665.843,1537.552,1402.1126,1316.68,1002.055,698.6515,1400.1193,2250.3996,604.3029,645.647,1191.5361,1386.8523,1458.0747,1561.4459,1391.3266,1303.6573,1239.3283,1235.7358,1053.2261,711.8062,1872.9594
252536,20180925,19,34876.0761,2130.0219,620.2039,739.207,1141.0239,1285.7639,1369.2156,1591.7422,1480.3092,1422.3892,1384.8864,1258.5945,1052.322,712.9009,1407.9289,2209.9545,593.4421,658.6217,1142.0008,1377.5751,1344.3384,1432.0475,1226.987,1276.3358,1146.3005,1144.6627,1032.8339,739.9702,1954.4967
252960,20180925,20,33881.6793,2100.517,611.6128,705.4786,1182.2775,1235.4888,1284.8777,1594.0244,1426.4035,1429.1733,1237.1071,1216.8649,1053.4826,710.1734,1430.9181,2032.1391,545.6931,608.5131,1133.6797,1272.9704,1313.7134,1408.7879,1149.7138,1258.482,1010.0274,1190.2195,1054.8097,740.3717,1944.1583
253384,20180925,21,33753.2574,2154.9961,627.476,754.3782,1191.3066,1221.3923,1254.4178,1577.2985,1387.487,1422.5758,1246.0387,1207.6323,1044.8035,686.1937,1449.4908,2029.5203,544.9901,581.6491,1065.0684,1243.6229,1331.2938,1370.4897,1180.7847,1240.9956,1025.9691,1152.0987,1049.6693,746.1274,1965.4933
253808,20180925,22,33834.8982,2189.0406,637.3886,723.8572,1232.9617,1192.1525,1339.9286,1549.1284,1493.6661,1414.6685,1203.9266,1250.7665,940.2962,735.1781,1399.8765,1982.0388,532.2397,604.4545,1117.6876,1287.4198,1319.5612,1363.3237,1174.613,1260.5208,994.8994,1211.6176,1067.1263,743.0144,1873.5455
254232,20180925,23,31994.6167,2033.9327,592.2253,725.6669,1166.348,1097.4607,1215.81,1632.4869,1509.4604,1286.4744,1168.3672,1167.4382,933.9924,657.8237,1301.2812,1676.1652,450.1028,571.501,998.5458,1082.6111,1294.1222,1428.9153,1177.0261,1105.7205,912.0945,1146.1917,1059.7116,690.0425,1913.0991
254656,20180926,0,32305.3259,2078.0258,605.0638,701.9636,1174.4092,1111.6804,1205.9405,1673.7264,1486.4718,1259.3872,1153.5634,1135.5963,925.5283,685.9321,1325.3708,1829.1612,491.1869,591.1147,1013.9011,1120.9069,1312.6227,1410.6665,1181.3852,1114.0793,933.2334,1133.9005,1060.8442,689.5369,1900.1253
255080,20180926,1,32706.7397,2048.6178,596.5012,741.7767,1219.9267,1134.8273,1280.9141,1691.572,1512.6956,1255.9939,1155.3991,1122.78,921.8605,671.2294,1331.2077,1861.77,499.9434,584.7637,1021.8713,1177.4244,1347.1817,1448.4779,1193.8518,1122.587,937.5781,1162.3904,1064.5315,715.5885,1883.48
255504,20180926,2,32904.6653,2033.0284,591.9622,789.7408,1252.2867,1166.9982,1264.9477,1709.3132,1533.3952,1257.3563,1149.4185,1157.2672,947.7904,693.73,1362.0653,1842.9723,494.8959,624.0767,1006.6847,1165.8556,1332.8789,1444.1128,1206.7572,1134.7326,952.839,1155.3674,1059.3856,694.4461,1880.3626
255928,20180926,3,33549.1998,2086.9566,607.6643,809.19,1260.0096,1194.8258,1307.6427,1759.4781,1559.0913,1276.4518,1181.2981,1184.8182,961.2245,696.6059,1381.2826,1860.0784,499.4896,633.0197,1044.0888,1198.1657,1368.5734,1448.7577,1207.8365,1161.2574,971.6427,1173.0367,1087.1248,711.7342,1917.8546
256352,20180926,4,34806.8476,2086.3675,607.4931,833.3196,1289.9111,1271.451,1351.6954,1839.3233,1667.6921,1353.413,1209.0391,1252.149,1015.5211,703.874,1403.1929,1944.2618,522.0949,640.1609,1129.2255,1292.2647,1413.5935,1501.0287,1260.718,1235.2269,1001.8425,1190.7011,1083.4929,735.1784,1972.616
256776,20180926,5,36445.7092,2198.6308,640.1808,858.9389,1324.1643,1287.83,1383.347,1884.6807,1714.5003,1456.5298,1222.1098,1342.058,1093.0034,721.6072,1482.76,2080.1551,558.5869,677.74,1227.3324,1415.8355,1482.5924,1538.354,1364.0549,1278.8663,1071.0753,1276.0915,1130.7626,764.5843,1969.3374
257200,20180926,6,37581.8645,2322.4969,676.2474,878.9689,1347.1181,1362.7771,1443.1584,1962.102,1810.6373,1486.4833,1265.8616,1388.0513,1059.4335,714.1055,1434.7267,2324.3415,624.1586,701.9733,1204.6178,1474.1074,1569.6625,1616.465,1398.5266,1322.8932,1110.5328,1311.9468,1123.9376,767.458,1879.0754
257624,20180926,7,38177.6358,2312.5079,673.3389,846.9642,1405.3424,1437.8126,1541.3401,1948.8891,1751.1122,1594.367,1340.3815,1328.6161,1066.5983,756.1252,1434.0511,2251.2763,604.5385,708.6204,1224.712,1497.8649,1602.0821,1711.0149,1449.6618,1366.6501,1114.5514,1271.4576,1157.8947,782.6156,1997.2499
258048,20180926,8,38941.0761,2410.0238,701.7331,884.4148,1406.3364,1434.787,1610.2674,2005.9684,1857.2322,1638.7922,1356.4782,1396.1265,1055.5102,713.3136,1430.9935,2300.4951,617.7551,710.8123,1212.9311,1525.3527,1694.9748,1728.527,1473.3573,1365.7331,1144.3281,1265.2576,1102.4321,780.405,2116.7408
258472,20180926,9,39768.5665,2352.228,684.9045,865.9039,1425.2724,1502.7801,1661.3777,2036.733,1807.7338,1614.2306,1355.6159,1466.888,1065.381,700.8675,1473.3865,2442.5838,655.9103,721.1565,1263.6136,1578.629,1724.0282,1842.7994,1524.6694,1360.2196,1160.1902,1364.0233,1088.283,849.4057,2179.7524
258896,20180926,10,40095.8394,2561.7924,745.924,883.987,1461.6932,1429.4626,1646.4544,2018.6798,1874.3893,1661.3053,1327.2962,1398.8911,1109.715,744.7012,1505.1583,2300.8622,617.8534,706.4452,1319.7932,1626.8542,1803.2113,1905.1956,1515.2634,1419.7788,1133.6334,1308.5124,1110.3116,792.8887,2165.7873
259320,20180926,11,39525.3609,2497.26,727.1335,882.2158,1465.9815,1430.8686,1622.9382,1981.0986,1775.7131,1685.0641,1290.377,1343.6847,1097.4379,759.4032,1319.0579,2482.2402,666.5593,756.4795,1307.0513,1585.8894,1721.6451,1749.1259,1480.4362,1332.2495,1136.7813,1306.5955,1095.5645,845.3983,2181.1112
259744,20180926,12,39633.0711,2538.4319,739.1219,902.0465,1399.1631,1442.221,1589.2619,1976.6455,1819.9913,1729.5231,1402.1476,1411.6726,1162.5059,766.3932,1372.6178,2437.9085,654.6551,706.7129,1291.6513,1672.8673,1662.6551,1737.9067,1503.8742,1365.758,1180.3367,1307.2007,1091.2541,743.8825,2024.6661
260168,20180926,13,39602.1517,2503.1051,728.835,852.5877,1432.7807,1450.3138,1702.2477,1863.5255,1856.4937,1785.7373,1370.4169,1425.9464,1165.7425,742.168,1391.5306,2215.7502,594.9986,741.8034,1308.306,1710.0399,1756.7067,1746.3156,1488.8587,1406.4534,1179.8767,1357.2477,1085.1376,761.9531,1977.2737
260592,20180926,14,40343.9362,2861.5064,833.1921,870.6721,1319.1474,1448.6777,1764.8388,1936.1066,1799.5517,1785.3734,1449.9808,1458.2122,1129.6753,758.5524,1396.2357,2393.5691,642.7483,738.667,1183.8915,1596.335,1677.1795,1821.9183,1557.8943,1426.9295,1214.2718,1327.0217,1132.3295,820.3339,1999.1236
261016,20180926,15,39322.4278,2551.2042,742.8406,918.187,1311.7778,1428.69,1602.2571,1870.2415,1809.1876,1721.0158,1402.2378,1446.2083,1175.8169,735.6706,1265.0529,2642.4974,709.5931,686.1922,1220.6311,1537.3689,1619.6492,1643.962,1459.8976,1386.9064,1162.6662,1327.5129,1090.2456,773.3265,2081.5911
261440,20180926,16,37847.7315,2532.9779,737.5332,796.5641,1200.3951,1347.7823,1573.84,1887.3696,1692.6153,1684.2937,1322.8164,1410.9478,1179.3589,734.1592,1367.185,2474.2648,664.4175,603.1796,1185.8492,1485.5884,1598.2721,1682.4011,1436.8714,1320.6127,1119.0353,1211.4351,1082.0682,755.9789,1759.9199
261864,20180926,17,38647.6152,2626.1088,764.6507,783.1818,1283.9502,1363.642,1611.0998,1852.1913,1781.0038,1799.9225,1364.6152,1392.9995,1132.4682,736.632,1460.366,2104.9598,565.2477,611.8377,1180.0858,1648.4922,1663.5443,1755.7581,1424.8371,1392.735,1177.3599,1399.8804,1128.7466,785.1306,1856.1683
262288,20180926,18,39309.0767,2583.9984,752.3895,808.7113,1339.5629,1404.2964,1653.3469,1993.6392,1755.6309,1788.1513,1441.0629,1473.7252,1169.0358,735.1115,1362.004,2152.9069,578.1229,661.9272,1251.382,1705.5736,1780.0048,1754.3394,1490.4845,1391.0431,1124.4931,1318.1358,1128.1304,802.4583,1909.4109
262712,20180926,19,37898.9892,2563.1352,746.3146,811.2913,1315.4207,1405.5395,1526.854,1826.9282,1666.7675,1650.1013,1304.115,1451.0833,1117.5978,746.5482,1400.4492,2066.8753,555.0205,648.6854,1193.3003,1493.0901,1628.7483,1733.5788,1367.2807,1376.0188,1128.3877,1269.7364,1156.502,845.399,1904.2182
263136,20180926,20,36385.8234,2499.4296,727.7655,762.3116,1175.7555,1441.1307,1538.2025,1703.452,1643.846,1583.2155,1235.2086,1365.8388,1189.0206,680.9483,1337.202,1865.6723,500.9913,594.9756,1155.9095,1538.1472,1547.1341,1610.1293,1322.0345,1271.5171,1096.8012,1270.8886,1143.2259,772.5606,1812.5101
263560,20180926,21,36004.3253,2368.84,689.7408,821.1866,1162.6699,1399.7914,1505.5756,1778.796,1589.2929,1518.6709,1179.2051,1303.8243,1053.3956,695.8489,1360.0884,1961.9025,526.8323,588.2284,1128.7032,1532.8916,1542.9307,1573.4605,1306.0602,1262.2613,1127.6016,1226.883,1156.9191,726.3482,1916.377
263984,20180926,22,36990.3912,2602.3662,757.7373,832.5603,1211.9256,1387.717,1574.4165,1793.5055,1717.4596,1514.4751,1164.7159,1333.3727,1046.6449,728.0379,1373.9428,1959.6324,526.2229,603.2871,1211.8873,1589.5715,1588.331,1551.3924,1347.555,1278.7059,1142.0088,1308.9724,1168.4505,790.6732,1884.8239
264408,20180926,23,35553.8272,2314.2454,673.8446,710.8177,1216.2705,1304.1852,1437.7411,1824.6946,1673.3772,1438.3159,1209.4166,1206.5333,1013.7683,697.0673,1285.1709,2061.9842,553.7073,641.5391,1081.9179,1377.0962,1473.155,1632.2332,1345.9551,1175.0418,1035.8913,1250.5325,1131.4999,777.4229,2010.4004
264832,20180927,0,35001.293,2253.5578,656.174,778.2497,1199.9814,1283.0353,1435.8034,1829.4722,1658.1271,1422.8764,1145.2689,1149.4745,942.2137,683.3275,1274.2329,2044.7413,549.0771,620.3475,1118.8072,1336.0703,1457.6678,1613.2244,1353.8482,1152.8849,1015.737,1187.37,1122.7141,766.9842,1950.0229
265256,20180927,1,35546.3018,2282.9238,664.7246,774.0396,1189.7002,1352.9018,1471.0106,1854.5012,1705.9101,1384.8396,1154.5065,1168.5055,976.9896,701.4424,1310.2243,2079.9183,558.5235,624.4665,1128.7373,1390.3717,1479.0999,1616.12,1383.4039,1183.9253,1028.7484,1199.3067,1140.2444,753.8583,1987.3579
265680,20180927,2,35787.403,2337.7557,680.6903,818.4321,1201.1508,1384.1202,1449.1377,1862.6133,1741.5554,1411.5963,1179.5575,1169.9586,968.3419,714.2744,1292.0535,2064.2895,554.3267,622.4014,1140.7347,1380.9418,1490.9283,1631.0421,1396.1755,1195.4423,1012.5287,1210.8748,1129.2564,755.9522,1991.2724
266104,20180927,3,36160.1042,2369.9653,690.0688,834.2573,1244.1151,1407.2837,1480.021,1888.6035,1752.8437,1415.1747,1187.0509,1199.1355,990.8371,720.5855,1321.966,2075.2192,557.2612,660.3617,1149.3752,1370.7675,1513.8165,1638.2892,1386.4499,1196.6071,1009.4332,1202.7606,1154.3741,761.6318,1981.8489
266528,20180927,4,37223.0057,2428.6218,707.1479,839.5267,1270.5928,1471.4345,1560.66,1947.2431,1810.2361,1480.1062,1193.7453,1213.419,1028.7891,739.0827,1365.433,2083.4413,559.4689,680.0739,1238.0791,1491.0324,1550.2841,1653.5453,1490.6613,1240.7465,1069.501,1231.643,1135.0618,742.181,2001.2473
266952,20180927,5,39157.9204,2600.3982,757.1644,856.4347,1288.2009,1491.4947,1605.3712,1974.7039,1914.5576,1572.8269,1379.611,1357.7075,1152.7475,825.0242,1373.4513,2110.3074,566.6838,706.966,1272.2753,1570.7902,1554.9913,1777.7908,1551.3299,1299.4217,1109.8616,1351.8145,1237.264,788.5924,2110.1374
267376,20180927,6,40793.8939,2573.0189,749.192,916.5008,1317.7369,1627.5433,1679.2932,2072.657,2028.9015,1820.3048,1444.1797,1516.0952,1190.2371,812.4571,1432.249,2116.847,568.4398,726.7646,1335.4134,1658.5091,1622.5632,1838.3822,1626.6197,1378.415,1160.5192,1405.3975,1243.3645,814.0272,2118.2639
267800,20180927,7,43781.1657,2492.4575,725.7349,733.786,1430.3475,1852.6614,1969.6122,2322.5725,2264.6087,2115.6894,1792.2829,1773.5621,1248.1826,806.4532,1437.0247,2245.4167,602.9649,630.9192,1570.1629,1937.2762,1884.9373,2035.977,1626.9153,1450.0007,1243.7696,1395.2257,1205.9407,806.5888,2180.0942
268224,20180927,8,44361.5356,2347.202,683.4409,720.5423,1528.507,1894.7999,2174.187,2472.8328,2304.5729,2111.7123,1787.0976,1932.1817,1333.906,829.306,1497.8249,2228.6628,598.4658,571.4675,1501.695,2025.9086,2013.905,2024.3402,1576.2165,1477.0402,1252.5411,1370.1047,1192.701,804.4775,2105.9005
268648,20180927,9,45190.1643,2435.0616,709.0231,933.1023,1697.4298,2018.1831,2204.3064,2532.0813,2272.5423,2162.349,1832.5022,1902.22,1298.2718,915.7673,1472.3454,2162.6848,580.7487,547.0262,1542.3541,2097.9434,2030.4916,2071.1206,1607.5327,1490.3024,1199.984,1345.7105,1174.9058,831.2262,2122.9473
269072,20180927,10,45307.9147,2459.82,716.2319,923.4656,1702.7751,1971.4196,2223.8409,2589.2054,2312.4506,2274.304,1676.0769,1977.7104,1329.7682,922.6115,1458.3867,2198.6005,590.3932,494.8441,1521.4551,2067.5596,2037.1833,2047.5342,1551.1968,1492.6371,1272.3937,1437.6959,1195.8732,816.1865,2046.2938
269496,20180927,11,43473.5131,2537.6452,738.8929,884.5355,1587.2636,1921.8251,2079.8537,2357.8233,2175.1383,2207.7679,1680.645,1833.4102,1346.3042,846.0524,1443.3903,2192.1551,588.6622,512.5308,1405.5627,1973.1616,1896.4261,2026.9978,1496.7862,1400.4277,1189.3515,1252.5679,1173.4655,897.2953,1827.5761
269920,20180927,12,43760.418,2519.7741,733.6892,864.9416,1666.8652,1931.9337,2075.5919,2408.8096,2265.8422,2168.1521,1774.9922,1847.57,1330.666,817.7007,1291.0586,2357.4175,633.0403,496.6337,1452.5058,1909.1801,1802.4034,2020.9156,1570.272,1425.3163,1182.6489,1361.6041,1156.7953,841.841,1852.2569
270344,20180927,13,45071.9958,2727.3666,794.1341,848.5472,1701.2955,1991.7804,2142.3399,2522.2531,2336.703,2227.4244,1705.0556,1942.6479,1389.2883,926.8194,1269.7856,2521.6257,677.1354,501.7805,1448.8768,1960.6191,1891.1158,1991.107,1540.8017,1403.2576,1326.8644,1362.2094,1207.7201,866.159,1847.282
270768,20180927,14,45371.0345,2573.2658,749.264,892.7199,1693.6463,1875.6439,2092.722,2483.4088,2358.3187,2296.3452,1807.5664,1956.056,1382.5499,909.2471,1428.3771,2702.6124,725.7363,516.7157,1356.4467,1864.5074,1991.013,1972.1899,1611.8805,1382.1503,1316.8781,1360.9913,1190.8561,859.805,2020.1207
271192,20180927,15,44043.5918,2460.5292,716.4384,821.528,1549.0875,1859.2771,2135.4091,2375.7992,2322.2252,2247.6415,1859.8813,1961.488,1284.5424,854.4105,1473.4992,2517.9366,676.1447,529.9279,1302.7204,1875.5943,1826.2538,1892.7879,1511.7084,1382.2673,1321.4487,1405.1701,1203.9561,786.549,1889.3671
271616,20180927,16,42613.4346,2245.6519,653.8724,738.2614,1418.2415,1855.2152,2076.8755,2345.9814,2282.5566,2173.1926,1808.8827,1829.068,1312.3474,870.8184,1412.1029,2359.0428,633.4768,558.2113,1307.5148,1758.3061,1871.9424,1853.2256,1447.7236,1331.7086,1292.8609,1278.5258,1153.5878,881.3387,1862.9028
272040,20180927,17,41501.5772,2279.2337,663.6505,675.2776,1389.5367,1722.4461,2014.9219,2348.9995,2218.0474,2154.61,1575.3192,1742.823,1351.6126,835.4254,1559.4854,2125.1593,570.6719,587.8815,1151.3516,1677.9386,1850.7675,1759.3233,1507.5096,1332.0904,1215.5548,1277.8644,1116.7068,845.0279,1952.3401
272464,20180927,18,38513.6102,2081.7561,606.1502,697.7169,1208.6766,1537.1945,1817.8251,2160.6691,2039.8462,1949.0972,1423.5072,1579.7007,1158.1498,752.9661,1301.7678,2097.3831,563.213,539.3927,1126.4263,1449.0609,1600.3125,1809.7918,1494.9206,1244.9287,1184.48,1257.3804,1126.2257,852.6944,1852.3772
272888,20180927,19,36686.3234,2159.3482,628.7433,619.9661,1200.0318,1484.9828,1589.8998,1914.2433,1827.301,1754.7928,1342.1641,1477.7662,1017.953,741.5404,1272.0724,2076.0513,557.4848,588.084,1173.4789,1359.8926,1460.5091,1751.269,1380.8077,1221.3387,1131.5585,1247.1364,1077.1627,808.6116,1822.137
273312,20180927,20,35514.8131,2231.7945,649.8372,616.0922,1171.1549,1381.222,1544.0239,1752.6125,1813.6043,1643.076,1229.9565,1458.6495,1028.6357,678.9914,1204.0772,1812.6385,486.7502,581.835,1110.508,1365.6275,1454.1557,1703.5362,1323.0503,1239.6225,1083.0169,1262.4136,1044.8754,811.9064,1831.1486
273736,20180927,21,35186.1536,2189.1346,637.416,614.5788,1103.9539,1387.3604,1559.9804,1750.8544,1773.4647,1572.6782,1204.6403,1351.8701,1005.4244,760.7935,1256.2094,1945.4401,522.4117,565.5465,1037.4866,1333.177,1435.1638,1585.7944,1329.1467,1171.4084,1065.1012,1297.2189,1091.1246,782.1859,1856.589
274160,20180927,22,36264.0463,2364.7495,688.5499,725.5688,1215.4586,1477.6204,1537.9473,1818.8604,1707.1931,1540.2861,1273.9633,1338.301,938.566,736.0469,1354.8709,2014.0544,540.8366,580.3425,1153.2801,1478.2737,1467.4092,1559.2866,1402.7092,1216.2483,1052.2371,1297.6509,1117.9292,842.8392,1822.9647
274584,20180927,23,35421.3141,2332.6756,679.2109,741.849,1185.076,1267.9059,1495.5891,1857.1562,1605.3236,1540.7648,1200.3794,1232.574,942.9283,710.0631,1299.6841,2051.3504,550.8517,616.5551,1008.5338,1324.6441,1430.7808,1607.8903,1319.3048,1240.3457,1004.6677,1210.0776,1131.0136,824.5146,2009.6027
